	1e-08	1e-05	0.001	1.0
alcohol_intake_freq	2.7431289277679496	1.3396994888144722	1.6289664320908428	0.6448922004979895
birth_weight	2.1815185014461833	3.026519421796574	2.437210421260677	0.82738078197393
bmi	3.073042292389842	5.02626792451356	1.9083328685401275	1.1234812715663747
dbp	1.2831014833870888	1.3460823274639664	1.7415642800870041	0.7530786069997046
fvc	1.4850240867739062	3.2616943538645344	2.999552496446645	0.8739995128757612
hair_color	1.4893182959705067	2.4091262067264116	2.054099995596192	0.9590822609937859
hand_grip_strength	1.8564471636108548	2.106597148160753	2.5000267394288116	0.8332784282604812
height	3.7733941206103183	3.8793983024075915	2.6195876375681113	1.6207841524222544
hip_circ	1.7342293169894942	2.001086652637521	1.8013265706672261	0.7609664148904193
household_income	10.760669372934256	5.423251433774816	4.114953078299022	1.0447120341706937
neuroticism_score	2.7099808206176283	2.9172547021552924	1.9342650761102618	0.6074821877202934
overall_health	3.330280233671121	3.0793167980005167	3.733027344102669	0.72274240836084
pack_years_smoking	7.294922177377646	1.935751341566905	2.36191021348497	0.5059299338190807
pulse_rate	1.5422136833564994	1.723156980010545	3.8837377994690936	0.7651781015347021
skin_color	2.6268154674504656	2.3871395800319024	1.465750668676226	1.031646003769798
waist_circ	1.7772773169864229	1.9631188653935518	1.6131120162595733	0.9307310113747533
years_schooling	5.648310544810548	3.4522316889248446	2.2126450863480254	0.6880480939569094
