	1e-08	1e-05	0.001	1.0
alcohol_intake_freq	0.00246462993765305	0.003634224947911383	0.007365820988610726	0.010258147963389508
birth_weight	0.005525020572844836	0.023308067340842304	0.01281439926412723	0.0175171507135594
bmi	0.0037394576367302825	0.0060018678076168425	0.042645884347213406	0.014255669948365421
dbp	0.018492316924110817	0.028237172390058036	0.008733703941180252	0.010187489620394815
fvc	0.002049053494907274	0.009169899618001043	0.024659578672581374	0.011339464383624001
hair_color	0.01177139412626291	0.12651707029513162	0.016333265313120855	0.012125035599187393
hand_grip_strength	0.0021164058233708585	0.06344977527175502	0.008945668293624072	0.011698293623684021
height	0.002904447035127777	0.003466453835820825	0.02833890413995996	0.010949838710690704
hip_circ	0.00315776513507815	0.0035417516113763424	0.005186427979986182	0.01219479653058374
household_income	0.017866118997380137	0.007389782973798137	0.0063591450964762845	0.020976585172828563
neuroticism_score	0.008542406236487055	0.015390974808975652	0.006303778831094202	0.019717725020144388
overall_health	0.04282772613835591	0.004079710093948321	0.005863498645552997	0.013751696171765717
pack_years_smoking	0.011225968009694708	0.017671898420802894	0.005562070456861012	0.013413576668048408
pulse_rate	0.0016506418215632458	0.003939863329904305	0.01838046294469951	0.011222001023259237
skin_color	0.0021271279297996907	0.005769344886291836	0.002890058369210186	0.01578213729717844
waist_circ	0.026857571118245677	0.00678506623558744	0.006762979890656662	0.01462918397521171
years_schooling	0.00477204561562134	0.025955477475194173	0.013021940529654216	0.01049172017987215
