	1.0	0.1	0.01	0.001	0.0001	1e-05	1e-06	1e-07	1e-08
10	0.004076949807182526	0.003756306557822256	0.0040462580392012035	0.00399841954513771	0.0040216269390233265	0.004221998574251671	0.004552992218626822	0.0046649035642412785	0.004810142039561084
20	0.004230674582186912	0.0038680268909987757	0.004075095827821959	0.003965815766266284	0.004042889657242933	0.004284625463263648	0.004565256578741218	0.004667384483651139	0.004830682696392336
30	0.0041939286415589895	0.003942769602815202	0.004134809655358529	0.0039736571903286584	0.004092762002760716	0.004273913761666879	0.004527264049404853	0.004631424930556616	0.00477732181298266
40	0.0038156967663569206	0.003826308857941952	0.004055814004983964	0.003959563992931048	0.004102557236399107	0.004337372371233569	0.004602874414458528	0.0047185482247838854	0.004844611706114712
50	0.0038989820576804447	0.003948354058652218	0.0041169479413584046	0.0040058470743880165	0.004127346355722211	0.004319787283073695	0.0046243760092746665	0.004735891105476793	0.004842614702848594
60	0.003949891847471525	0.004003022578093635	0.004122661356350502	0.004003763067260975	0.0041675679695938345	0.004367292598699087	0.004646832003386607	0.00474667080836221	0.004845804109984352
70	0.004049529607561246	0.004022841838158818	0.0041826537071961165	0.004020345679448454	0.004205886294320839	0.004377985479530208	0.004689903897785992	0.004799436616706771	0.004866469305175038
80	0.0040338074460210555	0.003986705854201125	0.004166858383325462	0.00404145554328271	0.004257603418348593	0.004422187267953378	0.004707273126798692	0.0047915521965787395	0.004827882668965827
90	0.004310453711404116	0.004051969509166703	0.004081188694370256	0.004032255789902061	0.0042227631311206855	0.004336726642244608	0.00465370944860465	0.004694019549182052	0.0047433708267072055
100	0.004217211496097591	0.003885237464124927	0.00400072084370517	0.003996356112345728	0.004244790390830517	0.0043373349917648855	0.004648162788667731	0.004710543926036216	0.004765944781468015
110	0.004284999673061505	0.003972188823273142	0.004103088570460772	0.004103731363031783	0.004322530196147946	0.004387123322865129	0.004658036006155551	0.004763010853187037	0.004815128057264896
120	0.00423112538824474	0.004047988917786432	0.004125516221696339	0.00415845476582828	0.00433198380157818	0.004375896469452077	0.004645051846301665	0.004677910988831626	0.004806913311365964
130	0.004229557528980058	0.004174561901436178	0.004204051370883992	0.0041286964310847515	0.004309665389866025	0.004340452237497116	0.00460022929221971	0.004701013188542448	0.004838544862284035
140	0.004594482266519697	0.004290268374749565	0.004299847400388351	0.004212047197562386	0.004337382506481752	0.00436541017798576	0.004637853250003303	0.004703141118492589	0.0048369566808233715
150	0.004811483820069266	0.004155859580337689	0.004262107320561378	0.004222052890117376	0.0043507151667506235	0.004452748748504076	0.00472583798338517	0.00475018933529789	0.004834992285866773
160	0.004766999281095475	0.004298775428263841	0.004298409849213777	0.004164251451653665	0.004349994442087909	0.004453386951852422	0.004649504463594076	0.004714383477606452	0.0048571031539631805
170	0.0048897655340315515	0.004349820973886661	0.004361524965150249	0.004208109353856468	0.004372511795046105	0.004465919332828245	0.004566187991941372	0.00465110539287896	0.004752520620328466
180	0.004546085157819729	0.004178021405317694	0.004224254151429164	0.004138918220045614	0.004336823221851275	0.004409624348404344	0.0045612208711454895	0.004752947846356681	0.004846311799954301
190	0.004615768834591823	0.004070104113788316	0.004144064501428622	0.004174367267488354	0.004362096950575866	0.004404281089935247	0.004564601993345526	0.004767903842895376	0.004870129955266462
200	0.0045252221390443235	0.0042666669409642905	0.0042367284430863406	0.0040865535974540556	0.004317617379163619	0.004370055606711252	0.004530267369175149	0.004735173743224138	0.004821231853484667
